178,Timis_RNMCA,SO2,0.0,3.0,45.736702,21.250942,Industrial
179,Timis_RNMCA,SO2,0.0,24.0,45.736702,21.250942,Industrial
180,Timis_RNMCA,NO2,0.0,27.0,45.736702,21.250942,Industrial
181,Timis_RNMCA,NOX as NO2,50.92,30.0,45.736702,21.250942,Industrial
182,Timis_RNMCA,SO2,0.0,3.0,45.776657,21.220881,Traffic
183,Timis_RNMCA,PM10,51.51,50.0,45.776657,21.220881,Traffic
184,Timis_RNMCA,NO2,0.0,18.0,45.776657,21.220881,Traffic
185,Timis_RNMCA,NO2,0.0,27.0,45.776657,21.220881,Traffic
186,Timis_RNMCA,NO2,0.0,27.0,45.776657,21.220881,Traffic
187,Tulcea_RNMCA,SO2,0.0,-1,45.176094,28.774727,Industrial
188,Valcea_RNMCA,PM10,26.03,40.0,45.08273,24.36979,Background
189,Valcea_RNMCA,NO2,3.76,-1,45.08273,24.36979,Background
190,Valcea_RNMCA,CO,0.0,0.0,45.08273,24.36979,Background
191,Valcea_RNMCA,O3,0.0,-1,45.038834,24.298624,Industrial
192,Valcea_RNMCA,O3,0.0,-1,45.038834,24.298624,Industrial
193,Valcea_RNMCA,NO2,0.0,18.0,45.038834,24.298624,Industrial
194,Valcea_RNMCA,NO2,0.0,-1,45.038834,24.298624,Industrial
195,Valcea_RNMCA,NO2,12.35,-1,45.038834,24.298624,Industrial
196,Vaslui_RNMCA,SO2,0.0,24.0,46.632141,27.730886,Background
197,Tulcea_RNMCA,PM10,48.33,50.0,45.180481,28.787367,Traffic
198,Suceava_RNMCA,O3,0.0,-1,47.324791,25.134665,Background
199,Suceava_RNMCA,O3,0.0,-1,47.324791,25.134665,Background
200,Arad_RNMCA,SO2,0.0,24.0,46.166817,20.736851,Traffic
201,Arad_RNMCA,SO2,0.0,3.0,46.166817,20.736851,Traffic
202,Arad_RNMCA,PM10,31.8,50.0,46.166817,20.736851,Traffic
203,Arges_RNMCA,SO2,0.0,-1,45.286194,25.080584,Industrial
204,Caras_RNMCA,SO2,0.0,3.0,44.723309,21.633366,Traffic
205,Caras_RNMCA,SO2,0.0,24.0,45.36314,22.24314,Traffic
206,Caras_RNMCA,SO2,0.0,3.0,45.36314,22.24314,Traffic
207,Gorj_RNMCA,NOX as NO2,44.56,30.0,44.68211,23.375156,Industrial
208,Mures_RNMCA,SO2,0.0,-1,46.334091,24.308413,Industrial
209,Suceava_RNMCA,PM10,37.61,50.0,47.953182,26.068127,Traffic
210,Suceava_RNMCA,NO2,0.0,27.0,47.953182,26.068127,Traffic
211,Suceava_RNMCA,NOX as NO2,49.96,30.0,47.953182,26.068127,Traffic
212,Teleorman_RNMCA,PM10,39.43,50.0,43.980331,25.312403,Background
213,Teleorman_RNMCA,PM10,39.43,50.0,43.980331,25.312403,Background
214,Teleorman_RNMCA,O3,0.0,0.0,43.980331,25.312403,Background
215,Teleorman_RNMCA,O3,0.0,-1,43.980331,25.312403,Background
216,Teleorman_RNMCA,NO2,0.0,18.0,43.980331,25.312403,Background
217,Teleorman_RNMCA,NO2,0.0,27.0,43.980331,25.312403,Background
218,Teleorman_RNMCA,C6H6,0.77,-1,43.980331,25.312403,Background
219,Teleorman_RNMCA,SO2,0.0,-1,43.757984,24.9018,Industrial
